"","isic_id","AKIEC","BCC","BKL","MEL","NV","DF","VASC","image_diag_id"
"6921","ISIC_0031471",0,0,0,0,2,0,0,"NV"
"6922","ISIC_0031472",0,0,0,1,4,0,0,"NV"
"6923","ISIC_0031473",3,0,3,0,0,0,0,"NV"
"6924","ISIC_0031474",0,1,0,1,1,1,0,"NV"
"6925","ISIC_0031475",0,0,1,0,16,0,0,"NV"
"6926","ISIC_0031476",0,0,2,0,1,0,0,"NV"
"6927","ISIC_0031477",0,0,0,0,2,0,0,"NV"
"6928","ISIC_0031478",1,0,0,0,1,0,0,"NV"
"6929","ISIC_0031479",0,0,0,13,0,0,0,"MEL"
"6930","ISIC_0031480",0,0,0,0,3,0,0,"NV"
"6931","ISIC_0031481",0,0,0,1,4,0,0,"NV"
"6932","ISIC_0031482",0,0,1,0,2,0,0,"NV"
"6933","ISIC_0031483",0,2,0,0,3,0,0,"NV"
"6934","ISIC_0031484",0,0,0,0,2,0,0,"NV"
"6935","ISIC_0031485",0,0,11,0,2,0,0,"BKL"
"6936","ISIC_0031486",0,0,1,0,3,0,0,"NV"
"6937","ISIC_0031487",0,0,0,1,2,0,0,"NV"
"6938","ISIC_0031488",1,0,0,3,15,0,0,"NV"
"6939","ISIC_0031489",0,16,2,4,6,0,0,"BCC"
"6940","ISIC_0031490",0,0,0,0,4,0,0,"NV"
"6941","ISIC_0031491",0,0,0,0,1,0,0,"NV"
"6942","ISIC_0031492",0,0,0,0,3,0,0,"NV"
"6943","ISIC_0031493",0,0,0,0,2,0,0,"NV"
"6944","ISIC_0031494",0,0,4,4,1,0,0,"MEL"
"6945","ISIC_0031495",0,0,11,0,1,0,0,"BKL"
"6946","ISIC_0031496",0,0,1,7,1,3,0,"BKL"
"6947","ISIC_0031497",0,0,0,0,2,0,0,"NV"
"6948","ISIC_0031498",0,1,0,8,2,0,0,"MEL"
"6949","ISIC_0031499",0,0,2,7,2,0,0,"MEL"
"6950","ISIC_0031500",0,0,0,2,2,0,0,"NV"
"6951","ISIC_0031501",0,0,1,2,0,0,0,"NV"
"6952","ISIC_0031502",0,0,2,2,0,0,0,"NV"
"6953","ISIC_0031503",1,0,0,0,0,0,0,"NV"
"6954","ISIC_0031504",1,0,1,0,2,0,0,"NV"
"6955","ISIC_0031505",0,0,0,0,1,1,0,"NV"
"6956","ISIC_0031506",6,0,8,2,0,3,0,"AKIEC"
"6957","ISIC_0031507",0,0,1,0,1,0,0,"NV"
"6958","ISIC_0031508",0,0,0,0,2,0,0,"NV"
"6959","ISIC_0031509",0,0,0,0,3,0,0,"NV"
"6960","ISIC_0031510",0,0,1,1,0,0,0,"NV"
"6961","ISIC_0031511",0,0,16,0,0,0,0,"BKL"
"6962","ISIC_0031512",1,0,0,0,2,0,0,"NV"
"6963","ISIC_0031513",1,8,2,4,6,0,0,"BCC"
"6964","ISIC_0031514",0,0,0,0,5,0,1,"NV"
"6965","ISIC_0031515",0,0,0,0,2,0,0,"NV"
"6966","ISIC_0031516",0,0,0,0,3,0,0,"NV"
"6967","ISIC_0031517",1,1,0,9,1,0,0,"MEL"
"6968","ISIC_0031518",0,0,1,5,1,0,0,"NV"
"6969","ISIC_0031519",1,0,4,3,1,1,0,"BKL"
"6970","ISIC_0031520",2,15,0,11,0,0,0,"BCC"
"6971","ISIC_0031521",0,0,0,2,1,0,0,"NV"
"6972","ISIC_0031522",0,3,3,0,0,0,0,"BKL"
"6973","ISIC_0031523",0,0,1,0,0,0,0,"NV"
"6974","ISIC_0031524",0,0,0,0,21,0,0,"NV"
"6975","ISIC_0031525",0,0,0,0,3,0,0,"NV"
"6976","ISIC_0031526",1,9,3,6,11,0,0,"BCC"
"6977","ISIC_0031527",0,22,0,0,1,0,1,"BCC"
"6978","ISIC_0031528",1,0,5,2,2,1,0,"BKL"
"6979","ISIC_0031529",0,0,2,4,5,0,0,"MEL"
"6980","ISIC_0031530",0,0,0,1,1,0,0,"NV"
"6981","ISIC_0031531",5,4,0,5,0,6,0,"BCC"
"6982","ISIC_0031532",0,0,0,0,2,0,0,"NV"
"6983","ISIC_0031533",0,0,0,0,1,0,0,"NV"
"6984","ISIC_0031534",0,0,1,0,2,1,0,"NV"
"6985","ISIC_0031535",0,0,0,0,5,0,0,"NV"
"6986","ISIC_0031536",0,0,1,0,1,0,0,"NV"
"6987","ISIC_0031537",2,0,1,7,0,1,0,"BKL"
"6988","ISIC_0031538",0,0,0,0,2,0,0,"NV"
"6989","ISIC_0031539",1,11,10,2,0,0,0,"BCC"
"6990","ISIC_0031540",0,0,0,1,2,0,1,"NV"
"6991","ISIC_0031541",0,0,1,3,1,0,0,"NV"
"6992","ISIC_0031542",5,0,1,0,0,5,0,"BKL"
"6993","ISIC_0031543",0,0,4,7,1,0,0,"MEL"
"6994","ISIC_0031544",0,0,0,0,3,0,0,"NV"
"6995","ISIC_0031545",0,0,1,9,6,0,0,"MEL"
"6996","ISIC_0031546",0,0,0,4,1,0,1,"NV"
"6997","ISIC_0031547",0,0,2,1,13,0,1,"NV"
"6998","ISIC_0031548",0,0,0,0,2,0,0,"NV"
"6999","ISIC_0031549",0,0,1,1,5,0,0,"NV"
"7000","ISIC_0031550",0,0,4,4,3,0,0,"MEL"
"7001","ISIC_0031551",0,0,0,0,2,0,0,"NV"
"7002","ISIC_0031552",0,30,0,0,0,0,1,"BCC"
"7003","ISIC_0031553",0,0,0,1,1,0,0,"NV"
"7004","ISIC_0031554",0,0,1,12,1,0,0,"MEL"
"7005","ISIC_0031555",0,0,0,0,5,0,0,"NV"
"7006","ISIC_0031556",0,0,11,0,0,0,0,"BKL"
"7007","ISIC_0031557",0,0,1,14,1,1,0,"MEL"
"7008","ISIC_0031558",0,0,5,1,5,0,0,"BKL"
"7009","ISIC_0031559",0,0,0,1,3,0,0,"NV"
"7010","ISIC_0031560",0,0,1,1,2,0,0,"NV"
"7011","ISIC_0031561",1,0,1,10,1,0,0,"MEL"
"7012","ISIC_0031562",0,0,0,0,2,0,0,"NV"
"7013","ISIC_0031563",0,1,0,0,3,0,0,"NV"
"7014","ISIC_0031564",0,0,1,0,1,0,0,"NV"
"7015","ISIC_0031565",1,0,8,2,1,0,0,"MEL"
"7016","ISIC_0031566",0,0,0,0,2,0,0,"NV"
"7017","ISIC_0031567",0,0,0,1,0,1,0,"NV"
"7018","ISIC_0031568",0,0,1,0,3,0,0,"NV"
"7019","ISIC_0031569",1,20,1,0,0,0,0,"BCC"
"7020","ISIC_0031570",18,9,0,0,0,0,0,"AKIEC"
"7021","ISIC_0031571",0,0,1,0,1,0,0,"NV"
"7022","ISIC_0031572",0,0,0,0,4,0,0,"NV"
"7023","ISIC_0031573",0,2,0,4,0,0,0,"NV"
"7024","ISIC_0031574",0,0,0,0,4,0,0,"NV"
"7025","ISIC_0031575",0,0,0,0,5,0,0,"NV"
"7026","ISIC_0031576",0,1,0,1,2,0,0,"NV"
"7027","ISIC_0031577",1,0,7,1,3,0,0,"BKL"
"7028","ISIC_0031578",19,6,1,5,1,1,0,"AKIEC"
"7029","ISIC_0031579",0,0,1,0,2,0,0,"NV"
"7030","ISIC_0031580",1,0,4,4,3,0,0,"BKL"
"7031","ISIC_0031581",0,0,0,0,3,0,0,"NV"
"7032","ISIC_0031582",0,0,0,0,1,0,0,"NV"
"7033","ISIC_0031583",0,0,0,0,2,0,0,"NV"
"7034","ISIC_0031584",5,2,1,3,0,1,2,"BKL"
"7035","ISIC_0031585",2,16,0,2,0,0,0,"BCC"
"7036","ISIC_0031586",0,0,2,2,6,0,0,"MEL"
"7037","ISIC_0031587",0,0,0,1,2,0,0,"NV"
"7038","ISIC_0031589",0,0,1,0,2,0,0,"NV"
"7039","ISIC_0031590",0,0,0,1,2,0,0,"NV"
"7040","ISIC_0031591",1,1,4,3,0,0,0,"BKL"
"7041","ISIC_0031592",0,0,1,0,2,0,0,"NV"
"7042","ISIC_0031593",4,0,0,4,2,0,0,"BKL"
"7043","ISIC_0031594",1,0,0,2,0,0,0,"NV"
"7044","ISIC_0031595",1,0,3,3,8,0,0,"NV"
"7045","ISIC_0031596",0,0,0,1,3,0,0,"NV"
"7046","ISIC_0031597",7,1,5,11,1,0,0,"BCC"
"7047","ISIC_0031598",0,0,0,7,7,0,0,"MEL"
"7048","ISIC_0031599",0,0,0,1,0,0,0,"NV"
"7049","ISIC_0031600",1,0,10,1,3,0,0,"BKL"
"7050","ISIC_0031601",1,0,11,1,0,0,0,"BKL"
"7051","ISIC_0031602",0,1,3,4,8,0,0,"NV"
"7052","ISIC_0031603",0,0,0,0,2,0,0,"NV"
"7053","ISIC_0031604",0,0,0,0,2,0,0,"NV"
"7054","ISIC_0031605",0,0,0,0,2,0,0,"NV"
"7055","ISIC_0031606",0,0,0,0,1,0,0,"NV"
"7056","ISIC_0031607",0,0,0,0,2,0,0,"NV"
"7057","ISIC_0031608",0,0,0,0,3,0,0,"NV"
"7058","ISIC_0031609",6,0,16,0,2,1,0,"AKIEC"
"7059","ISIC_0031610",0,0,0,0,3,0,0,"NV"
"7060","ISIC_0031611",0,0,0,0,9,0,0,"NV"
"7061","ISIC_0031612",0,0,0,0,1,0,0,"NV"
"7062","ISIC_0031613",0,0,0,1,6,0,0,"NV"
"7063","ISIC_0031614",3,16,9,3,2,0,0,"BCC"
"7064","ISIC_0031615",1,0,0,4,0,0,0,"NV"
"7065","ISIC_0031616",0,0,0,0,3,0,0,"NV"
"7066","ISIC_0031617",0,0,0,2,3,0,0,"NV"
"7067","ISIC_0031618",0,0,0,1,1,0,0,"NV"
"7068","ISIC_0031619",4,0,3,0,0,0,0,"BKL"
"7069","ISIC_0031620",1,0,12,0,0,0,0,"BKL"
"7070","ISIC_0031621",0,0,0,1,2,0,0,"NV"
"7071","ISIC_0031622",0,0,1,1,1,0,0,"NV"
"7072","ISIC_0031623",0,0,0,1,0,0,0,"NV"
"7073","ISIC_0031624",0,0,13,0,0,0,0,"BKL"
"7074","ISIC_0031626",0,0,0,1,3,0,0,"NV"
"7075","ISIC_0031627",0,0,0,0,2,0,0,"NV"
"7076","ISIC_0031628",0,0,0,0,1,0,0,"NV"
"7077","ISIC_0031629",0,0,1,1,0,0,0,"NV"
"7078","ISIC_0031630",5,1,4,1,0,0,0,"BKL"
"7079","ISIC_0031631",0,0,2,5,1,0,0,"NV"
"7080","ISIC_0031632",0,0,0,0,4,0,0,"NV"
"7081","ISIC_0031633",1,1,5,1,1,0,0,"BKL"
"7082","ISIC_0031634",0,0,0,1,6,0,0,"NV"
"7083","ISIC_0031635",0,0,0,0,3,0,0,"NV"
"7084","ISIC_0031636",0,0,0,0,1,0,0,"NV"
"7085","ISIC_0031637",0,0,1,0,2,0,0,"NV"
"7086","ISIC_0031638",0,0,0,0,3,0,0,"NV"
"7087","ISIC_0031639",1,1,5,2,0,0,0,"BKL"
"7088","ISIC_0031640",4,16,1,0,1,0,0,"BCC"
"7089","ISIC_0031641",0,0,0,0,1,0,0,"NV"
"7090","ISIC_0031642",0,0,1,17,0,0,0,"MEL"
"7091","ISIC_0031643",4,22,0,2,0,0,0,"BCC"
"7092","ISIC_0031644",0,0,0,0,2,0,0,"NV"
"7093","ISIC_0031645",0,0,0,2,1,0,0,"NV"
"7094","ISIC_0031646",0,1,1,0,3,0,0,"NV"
"7095","ISIC_0031647",0,0,0,0,2,0,0,"NV"
"7096","ISIC_0031648",0,1,0,2,0,0,39,"VASC"
"7097","ISIC_0031649",0,0,10,0,12,0,0,"NV"
"7098","ISIC_0031650",0,0,5,3,4,0,0,"BKL"
"7099","ISIC_0031651",8,7,4,3,1,0,0,"BCC"
"7100","ISIC_0031652",0,0,0,0,3,0,0,"NV"
"7101","ISIC_0031653",2,0,0,0,1,0,0,"NV"
"7102","ISIC_0031654",1,0,1,0,3,0,0,"NV"
"7103","ISIC_0031655",0,0,0,0,2,0,0,"NV"
"7104","ISIC_0031656",0,0,1,0,3,0,0,"NV"
"7105","ISIC_0031657",0,0,0,2,1,0,0,"NV"
"7106","ISIC_0031658",0,0,0,0,3,0,0,"NV"
"7107","ISIC_0031659",7,3,6,2,0,1,1,"AKIEC"
"7108","ISIC_0031660",0,0,1,1,0,0,0,"NV"
"7109","ISIC_0031661",0,0,0,0,1,0,0,"NV"
"7110","ISIC_0031662",0,0,1,0,3,1,0,"NV"
"7111","ISIC_0031663",0,1,1,0,3,0,0,"NV"
"7112","ISIC_0031664",0,0,0,0,3,0,0,"NV"
"7113","ISIC_0031665",0,0,0,1,0,0,0,"NV"
"7114","ISIC_0031666",0,0,0,9,1,0,0,"MEL"
"7115","ISIC_0031667",0,1,1,2,0,0,0,"NV"
"7116","ISIC_0031668",0,0,15,1,6,0,0,"NV"
"7117","ISIC_0031669",0,0,0,1,0,1,0,"NV"
"7118","ISIC_0031670",0,0,6,6,0,1,0,"MEL"
"7119","ISIC_0031671",0,0,0,0,2,0,0,"NV"
"7120","ISIC_0031672",13,0,8,4,1,0,0,"AKIEC"
"7121","ISIC_0031673",0,0,0,0,2,0,0,"NV"
"7122","ISIC_0031674",0,2,0,3,0,0,0,"NV"
"7123","ISIC_0031675",0,0,0,0,2,0,0,"NV"
"7124","ISIC_0031676",1,0,0,4,0,0,0,"NV"
"7125","ISIC_0031677",2,0,12,1,0,0,0,"BKL"
"7126","ISIC_0031678",0,0,1,3,0,0,0,"NV"
"7127","ISIC_0031679",0,0,2,0,3,0,0,"NV"
"7128","ISIC_0031680",0,0,0,0,3,0,0,"NV"
"7129","ISIC_0031681",0,0,0,2,0,0,0,"NV"
"7130","ISIC_0031682",0,0,0,0,4,0,0,"NV"
"7131","ISIC_0031684",0,0,0,0,2,0,0,"NV"
"7132","ISIC_0031685",0,0,0,0,5,0,0,"NV"
"7133","ISIC_0031686",1,0,7,1,0,0,0,"BKL"
"7134","ISIC_0031687",0,0,1,1,0,0,0,"NV"
"7135","ISIC_0031688",0,0,0,0,1,0,0,"NV"
"7136","ISIC_0031689",0,0,0,0,4,0,0,"NV"
"7137","ISIC_0031690",0,0,0,1,1,0,0,"NV"
"7138","ISIC_0031691",3,2,6,0,0,0,0,"BKL"
"7139","ISIC_0031692",2,17,1,17,0,0,0,"AKIEC"
"7140","ISIC_0031693",0,0,0,2,1,1,0,"NV"
"7141","ISIC_0031694",0,0,1,0,1,0,0,"NV"
"7142","ISIC_0031695",0,0,0,0,2,0,0,"NV"
"7143","ISIC_0031696",0,0,1,0,3,0,0,"NV"
"7144","ISIC_0031697",0,22,0,2,0,0,0,"BCC"
"7145","ISIC_0031698",1,19,1,2,0,0,0,"BCC"
"7146","ISIC_0031699",0,0,0,0,1,0,0,"NV"
"7147","ISIC_0031700",0,0,0,2,1,0,0,"NV"
"7148","ISIC_0031701",0,0,1,1,1,0,0,"NV"
"7149","ISIC_0031702",0,1,2,2,0,0,0,"BKL"
"7150","ISIC_0031703",0,0,2,0,3,0,0,"NV"
"7151","ISIC_0031704",0,0,0,0,1,0,0,"NV"
"7152","ISIC_0031705",0,0,0,0,3,0,0,"NV"
"7153","ISIC_0031706",0,0,0,0,0,1,35,"VASC"
"7154","ISIC_0031707",0,0,1,4,6,0,0,"BKL"
"7155","ISIC_0031708",0,0,0,0,2,0,0,"NV"
"7156","ISIC_0031709",1,1,3,6,1,0,0,"MEL"
"7157","ISIC_0031710",0,0,0,4,1,0,0,"NV"
"7158","ISIC_0031711",2,0,2,9,0,0,0,"MEL"
"7159","ISIC_0031712",0,15,3,3,2,0,0,"BCC"
"7160","ISIC_0031713",0,0,1,0,5,0,0,"NV"
"7161","ISIC_0031715",0,0,5,0,2,0,0,"NV"
"7162","ISIC_0031716",4,2,1,5,1,0,0,"BKL"
"7163","ISIC_0031717",0,0,0,1,1,0,0,"NV"
"7164","ISIC_0031718",0,0,6,5,3,1,0,"MEL"
"7165","ISIC_0031719",0,0,0,4,5,0,33,"VASC"
"7166","ISIC_0031720",0,0,0,1,1,0,0,"NV"
"7167","ISIC_0031721",0,17,0,4,2,0,0,"BCC"
"7168","ISIC_0031723",0,0,0,0,4,0,0,"NV"
"7169","ISIC_0031724",0,0,0,1,2,0,0,"NV"
"7170","ISIC_0031725",0,0,0,1,1,0,0,"NV"
"7171","ISIC_0031726",0,0,1,1,1,0,0,"NV"
"7172","ISIC_0031727",0,0,3,0,3,0,0,"NV"
"7173","ISIC_0031728",1,5,3,7,15,0,0,"BCC"
"7174","ISIC_0031729",0,0,0,0,2,0,0,"NV"
"7175","ISIC_0031730",1,0,0,0,0,0,0,"NV"
"7176","ISIC_0031731",0,0,0,0,1,0,0,"NV"
"7177","ISIC_0031732",0,0,0,1,1,0,0,"NV"
"7178","ISIC_0031733",0,0,0,0,2,0,0,"NV"
"7179","ISIC_0031734",0,0,0,0,2,0,0,"NV"
"7180","ISIC_0031735",23,1,27,13,5,13,0,"DF"
"7181","ISIC_0031736",0,0,0,0,2,0,0,"NV"
"7182","ISIC_0031737",0,0,0,0,3,2,0,"NV"
"7183","ISIC_0031738",4,15,2,4,0,1,0,"AKIEC"
"7184","ISIC_0031739",0,0,1,0,1,0,0,"NV"
"7185","ISIC_0031740",0,0,0,1,0,0,0,"NV"
"7186","ISIC_0031741",0,0,0,10,7,0,0,"MEL"
"7187","ISIC_0031742",0,2,1,2,0,0,0,"NV"
"7188","ISIC_0031743",15,10,1,9,0,0,0,"AKIEC"
"7189","ISIC_0031744",0,0,0,1,1,0,0,"NV"
"7190","ISIC_0031745",0,0,4,2,9,0,0,"MEL"
"7191","ISIC_0031746",0,1,3,1,5,0,0,"MEL"
"7192","ISIC_0031747",0,0,0,0,3,0,0,"NV"
"7193","ISIC_0031748",0,0,4,3,1,0,0,"NV"
"7194","ISIC_0031749",2,7,0,3,0,10,0,"BCC"
"7195","ISIC_0031750",0,0,1,3,13,0,0,"NV"
"7196","ISIC_0031751",0,0,0,0,1,0,0,"NV"
"7197","ISIC_0031752",0,1,0,0,3,0,0,"NV"
"7198","ISIC_0031753",0,0,6,0,1,0,0,"BKL"
"7199","ISIC_0031754",0,0,0,1,2,0,0,"NV"
"7200","ISIC_0031755",0,0,1,1,1,0,0,"NV"
"7201","ISIC_0031756",0,1,0,3,0,0,0,"NV"
"7202","ISIC_0031757",0,0,0,0,4,0,0,"NV"
"7203","ISIC_0031758",0,0,1,0,2,0,0,"NV"
"7204","ISIC_0031759",0,1,0,0,0,0,39,"VASC"
"7205","ISIC_0031760",0,0,0,0,0,1,0,"NV"
"7206","ISIC_0031761",0,0,5,0,2,0,0,"BKL"
"7207","ISIC_0031762",0,23,0,0,0,0,0,"BCC"
"7208","ISIC_0031763",0,0,0,0,1,0,0,"NV"
"7209","ISIC_0031764",0,0,0,0,3,0,0,"NV"
"7210","ISIC_0031765",0,0,0,1,2,0,0,"NV"
"7211","ISIC_0031766",0,0,7,3,0,0,0,"BKL"
"7212","ISIC_0031767",0,0,0,0,3,0,0,"NV"
"7213","ISIC_0031768",0,0,0,0,2,0,0,"NV"
"7214","ISIC_0031769",0,0,1,1,10,0,0,"NV"
"7215","ISIC_0031770",2,4,5,0,1,1,0,"BKL"
"7216","ISIC_0031771",0,0,0,1,1,1,0,"NV"
"7217","ISIC_0031772",0,0,0,0,2,0,0,"NV"
"7218","ISIC_0031773",0,0,0,0,4,0,0,"NV"
"7219","ISIC_0031774",0,0,0,0,4,0,0,"NV"
"7220","ISIC_0031775",0,0,0,0,2,0,0,"NV"
"7221","ISIC_0031776",3,0,1,0,0,0,0,"NV"
"7222","ISIC_0031777",0,0,0,0,3,0,0,"NV"
"7223","ISIC_0031778",0,0,7,2,0,0,0,"MEL"
"7224","ISIC_0031779",0,0,5,1,2,0,1,"MEL"
"7225","ISIC_0031780",0,0,0,0,3,0,0,"NV"
"7226","ISIC_0031781",0,0,0,0,3,0,0,"NV"
"7227","ISIC_0031782",0,0,0,0,4,0,0,"NV"
"7228","ISIC_0031783",0,0,4,0,0,0,0,"BKL"
"7229","ISIC_0031784",0,0,0,12,0,0,0,"MEL"
"7230","ISIC_0031785",0,0,0,0,1,0,0,"NV"
"7231","ISIC_0031786",0,0,0,0,3,0,0,"NV"
"7232","ISIC_0031787",0,0,1,0,2,0,0,"NV"
"7233","ISIC_0031788",0,0,0,1,1,0,0,"NV"
"7234","ISIC_0031789",4,8,10,3,10,0,0,"BCC"
"7235","ISIC_0031790",0,0,1,0,0,0,0,"NV"
"7236","ISIC_0031791",0,0,4,1,16,0,0,"NV"
"7237","ISIC_0031792",0,0,0,0,3,0,0,"NV"
"7238","ISIC_0031793",0,0,0,0,1,0,0,"NV"
"7239","ISIC_0031794",0,0,0,2,1,0,0,"NV"
"7240","ISIC_0031795",0,0,3,8,0,0,0,"MEL"
"7241","ISIC_0031796",0,0,2,0,2,0,0,"NV"
"7242","ISIC_0031797",0,0,1,0,4,0,0,"NV"
"7243","ISIC_0031798",0,0,0,2,2,0,0,"NV"
"7244","ISIC_0031799",13,0,8,2,2,45,0,"DF"
"7245","ISIC_0031800",0,0,0,0,3,0,0,"NV"
"7246","ISIC_0031801",0,0,0,0,2,0,0,"NV"
"7247","ISIC_0031802",0,0,0,0,3,0,0,"NV"
"7248","ISIC_0031803",0,0,0,0,18,0,0,"NV"
"7249","ISIC_0031804",0,0,0,0,3,0,0,"NV"
"7250","ISIC_0031806",0,1,0,0,0,0,0,"NV"
"7251","ISIC_0031807",0,0,0,0,7,0,0,"NV"
"7252","ISIC_0031808",2,1,4,1,0,0,0,"BKL"
"7253","ISIC_0031809",0,0,0,2,1,0,0,"NV"
"7254","ISIC_0031810",0,0,0,0,1,0,0,"NV"
"7255","ISIC_0031811",0,0,0,1,4,0,0,"NV"
"7256","ISIC_0031812",0,0,6,5,0,0,0,"BKL"
"7257","ISIC_0031813",0,0,0,0,2,0,0,"NV"
"7258","ISIC_0031814",0,0,0,0,3,0,0,"NV"
"7259","ISIC_0031815",0,0,0,0,2,0,0,"NV"
"7260","ISIC_0031816",1,0,0,0,0,0,0,"NV"
"7261","ISIC_0031817",0,0,0,1,3,0,0,"NV"
"7262","ISIC_0031818",0,0,0,0,1,0,0,"NV"
"7263","ISIC_0031819",0,1,6,0,0,0,1,"BKL"
"7264","ISIC_0031820",0,0,0,0,2,0,0,"NV"
"7265","ISIC_0031821",0,0,1,6,10,0,2,"MEL"
"7266","ISIC_0031822",0,0,0,2,0,0,0,"NV"
"7267","ISIC_0031823",19,5,0,1,0,2,0,"AKIEC"
"7268","ISIC_0031824",0,20,1,0,0,0,1,"BCC"
"7269","ISIC_0031825",6,0,5,1,0,0,0,"BKL"
"7270","ISIC_0031826",0,0,0,0,2,0,1,"NV"
"7271","ISIC_0031827",6,5,0,18,0,49,1,"DF"
"7272","ISIC_0031828",0,0,1,0,1,0,0,"NV"
"7273","ISIC_0031829",0,0,1,4,15,0,0,"NV"
"7274","ISIC_0031830",0,0,1,0,1,0,0,"NV"
"7275","ISIC_0031831",0,1,5,5,0,0,0,"BKL"
"7276","ISIC_0031832",0,0,1,0,4,0,0,"NV"
"7277","ISIC_0031833",0,0,0,0,0,0,2,"NV"
"7278","ISIC_0031834",0,0,0,1,1,0,0,"NV"
"7279","ISIC_0031835",0,0,0,1,3,0,0,"NV"
"7280","ISIC_0031836",2,19,1,2,1,0,0,"BCC"
"7281","ISIC_0031838",0,0,1,1,2,0,0,"NV"
"7282","ISIC_0031839",1,0,0,1,1,0,0,"NV"
"7283","ISIC_0031840",0,0,0,0,4,0,0,"NV"
"7284","ISIC_0031841",0,0,1,0,3,0,0,"NV"
"7285","ISIC_0031842",0,0,0,0,2,0,0,"NV"
"7286","ISIC_0031843",1,0,0,0,2,0,0,"NV"
"7287","ISIC_0031844",1,0,3,6,6,0,0,"MEL"
"7288","ISIC_0031845",0,0,0,0,2,0,0,"NV"
"7289","ISIC_0031846",0,0,0,1,2,0,0,"NV"
"7290","ISIC_0031847",0,0,0,0,3,0,0,"NV"
"7291","ISIC_0031848",0,2,0,1,1,0,0,"NV"
"7292","ISIC_0031849",0,0,0,0,1,0,0,"NV"
"7293","ISIC_0031850",0,0,0,0,3,0,0,"NV"
"7294","ISIC_0031851",1,0,5,1,0,0,0,"BKL"
"7295","ISIC_0031852",3,0,5,2,16,0,0,"AKIEC"
"7296","ISIC_0031853",3,0,8,0,0,0,0,"BKL"
"7297","ISIC_0031854",0,0,0,0,1,0,0,"NV"
"7298","ISIC_0031855",0,0,0,0,2,1,0,"NV"
"7299","ISIC_0031856",0,0,0,0,2,0,0,"NV"
"7300","ISIC_0031857",1,0,0,0,0,0,0,"NV"
"7301","ISIC_0031858",0,0,0,0,2,0,0,"NV"
"7302","ISIC_0031859",0,0,0,0,2,0,0,"NV"
"7303","ISIC_0031860",0,0,0,0,2,0,0,"NV"
"7304","ISIC_0031861",0,0,0,0,1,0,0,"NV"
"7305","ISIC_0031862",0,0,0,0,1,0,0,"NV"
"7306","ISIC_0031863",0,0,0,1,1,0,0,"NV"
"7307","ISIC_0031864",0,0,0,2,1,0,0,"NV"
"7308","ISIC_0031865",0,0,0,0,2,0,0,"NV"
"7309","ISIC_0031866",0,0,1,1,2,0,0,"NV"
"7310","ISIC_0031867",1,0,1,4,0,0,0,"NV"
"7311","ISIC_0031868",0,0,0,0,3,0,0,"NV"
"7312","ISIC_0031869",0,0,0,0,3,0,0,"NV"
"7313","ISIC_0031870",0,0,0,0,2,0,0,"NV"
"7314","ISIC_0031871",0,0,0,0,1,0,0,"NV"
"7315","ISIC_0031872",7,1,3,1,0,1,1,"BKL"
"7316","ISIC_0031873",0,0,0,0,2,0,0,"NV"
"7317","ISIC_0031874",13,0,7,2,0,0,0,"AKIEC"
"7318","ISIC_0031875",1,0,1,1,0,0,0,"NV"
"7319","ISIC_0031876",0,0,3,5,2,0,0,"BKL"
"7320","ISIC_0031877",0,0,1,0,1,0,0,"NV"
"7321","ISIC_0031878",0,0,0,0,5,0,0,"NV"
"7322","ISIC_0031879",0,0,0,0,5,0,0,"NV"
"7323","ISIC_0031880",0,0,0,1,0,0,0,"NV"
"7324","ISIC_0031881",0,0,0,0,3,0,0,"NV"
"7325","ISIC_0031882",0,0,0,0,1,0,0,"NV"
"7326","ISIC_0031883",0,0,3,0,1,0,0,"NV"
"7327","ISIC_0031884",0,0,0,0,2,0,1,"NV"
"7328","ISIC_0031885",0,0,0,0,3,0,0,"NV"
"7329","ISIC_0031886",0,0,1,1,3,0,0,"NV"
"7330","ISIC_0031887",0,0,0,0,4,0,0,"NV"
"7331","ISIC_0031888",7,1,4,3,0,0,0,"BKL"
"7332","ISIC_0031889",0,0,1,1,2,0,0,"NV"
"7333","ISIC_0031890",1,0,12,3,0,0,0,"MEL"
"7334","ISIC_0031891",0,0,0,1,0,0,0,"NV"
"7335","ISIC_0031892",0,0,0,0,2,0,0,"NV"
"7336","ISIC_0031893",4,0,5,0,0,0,0,"BKL"
"7337","ISIC_0031894",0,0,1,2,5,0,0,"NV"
"7338","ISIC_0031895",0,0,0,0,2,0,0,"NV"
"7339","ISIC_0031896",0,0,1,1,16,0,0,"NV"
"7340","ISIC_0031897",0,0,9,0,1,0,0,"BKL"
"7341","ISIC_0031898",0,0,0,0,4,0,0,"NV"
"7342","ISIC_0031900",0,0,5,3,1,0,0,"MEL"
"7343","ISIC_0031901",4,6,3,8,12,7,5,"VASC"
"7344","ISIC_0031902",0,0,2,0,1,0,0,"NV"
"7345","ISIC_0031903",1,0,10,0,0,0,0,"BKL"
"7346","ISIC_0031904",0,0,0,3,1,0,0,"NV"
"7347","ISIC_0031905",0,0,0,1,5,0,0,"NV"
"7348","ISIC_0031906",0,0,0,0,1,0,0,"NV"
"7349","ISIC_0031907",0,0,0,0,1,0,0,"NV"
"7350","ISIC_0031908",0,0,0,8,3,0,0,"MEL"
"7351","ISIC_0031909",0,0,0,0,3,0,0,"NV"
